submission_id,age,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,itemName,answer,response_option,option_category,category,vignette_start,vignette_continuation,question,taciturn,answer_template,itemQuestion,competitor,sameCategory,otherCategory,character_template
4653,45,NA,main,Graduated High-school,217021,1672168702974,1672168485953,female,English,18761,waterSport,5,main,waterSport-muscle,We have kayaks.,kayak,competitor,competitor,You are at a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers,\n\nA customer calls on the phone and asks the agent:,Do you rent canoes?,"I'm sorry, we don’t rent canoes.",We rent *.,canoes,kayaks,pedal boats,water ski equipment,The agent replies:
4617,24,NA,main,Graduated College,183518,1672164871173,1672164687655,female,"English, Japanese",25192,gymActivities,1,main,gym-boxing,We have kickboxing classes - would you be interested in that?,kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4691,47,NA,main,Graduated College,186240,1672237092189,1672236905949,male,NA,31038,cafe,1,main,cafe-pie,We have raspberry pie,raspberry pie,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have raspberry cake?,"I'm sorry, we don't have raspberry cake today.",We have *.,raspberry cake,raspberry pie,chocolate cookies,cheese pizza,The waiter replies:
4659,35,NA,main,Graduated College,344579,1672168821108,1672168476529,female,English,22059,cafe,3,main,cafe-pie,We have raspberry pie which is lovely,raspberry pie,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have raspberry cake?,"I'm sorry, we don't have raspberry cake today.",We have *.,raspberry cake,raspberry pie,chocolate cookies,cheese pizza,The waiter replies:
4640,62,NA,main,Graduated High-school,444611,1672166112109,1672165667498,male,English,77716,clothing,4,main,clothing-acc,"we have sold out until next weeks new stock arrives, how about a necklace but be quick as they are selling out too.",necklace,competitor,competitor,You are at a small designer clothing store. The store currently has the following items in stock:,\n\nA customer comes in and asks the sales assistant:,Do you have any earrings?,"I'm sorry, we don’t have any earrings.",We have *.,earrings,necklaces,sunglasses,shorts,The sales assistant replies:
4672,33,NA,main,NA,215988,1672171791741,1672171575753,female,English,50330,books,1,main,books-fantasy,We have some mystery books that could also be considered thrillers.,mystery,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you sell psychological thrillers?,"I’m sorry, we don’t sell psychological thrillers.",We sell *.,psychological thrillers,mystery novels,adventure novels,books of French love letters,The cashier replies:
4716,24,NA,main,Higher degree,204818,1672240331817,1672240126999,female,english,24544,gymActivities,3,main,gym-boxing,we offer kick-boxing classes but not boxing classes unfortunately,kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4618,29,NA,main,Graduated College,195248,1672164888791,1672164693543,female,English,23698,bar,5,main,bar-whiteWine,We only have Chardonnay I’m afraid,Chardonnay,competitor,competitor,You are at a hotel bar. The bar serves only,\n\nA woman walks in. She says to the bartender:,Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc today.",We have *.,Sauvignon Blanc,Chardonnay,craft beer,iced coffee,The bartender replies:
4737,69,NA,main,Graduated College,415692,1672240553259,1672240137567,male,English,79884,waterSport,5,main,waterSport-muscle,We rent kayaks which I am sure you will be happy with.,kayak,competitor,competitor,You are at a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers,\n\nA customer calls on the phone and asks the agent:,Do you rent canoes?,"I'm sorry, we don’t rent canoes.",We rent *.,canoes,kayaks,pedal boats,water ski equipment,The agent replies:
4738,31,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,English,24383,waterSport,2,main,waterSport-motor,We rent water ski equipment,water ski equipment,competitor,competitor,You are at a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers,\n\nA customer calls on the phone and asks the agent:,Do you rent jet skis?,"I'm sorry, we don’t rent jet skis.",We rent *.,jet skis,water ski equipment,rubber dinghies,kayaks,The agent replies:
4738,31,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,English,16921,bar,1,main,bar-whiteWine,We serve Chardonnay if that is any good to you.,Chardonnay,competitor,competitor,You are at a hotel bar. The bar serves only,\n\nA woman walks in. She says to the bartender:,Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc today.",We have *.,Sauvignon Blanc,Chardonnay,craft beer,iced coffee,The bartender replies:
4674,25,NA,main,Graduated High-school,218125,1672171823718,1672171605593,female,English,42769,petAdoption,3,main,petAdoption-dogs,We unfortnatly don't but do have golden retrievers that are similar in energy level and size.,golden retriever,competitor,competitor,You are at an adoption center for rescued animals. Currently there are the following animals at the center:,\n\nA family comes in and asks an employee:,Do you have any Dalmatians?,"I'm sorry, we don’t have any dalmatians.",We have *.,dalmatians,golden retrievers,chihuahuas,gerbils,The employee replies:
4676,39,NA,main,Graduated College,293514,1672171892794,1672171599280,male,English,28662,books,3,main,books-romance,We've got french love letters will that do?,French love letters,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you have a book of love poems?,"I’m sorry, we don’t have love poems.",We sell *.,love poems,books of French love letters,historical dramas,mystery novels,The cashier replies:
4698,58,NA,main,Graduated College,295519,1672237210045,1672236914526,male,english,55752,touristInfo,4,main,touristInfo-clubbing,Well do you class a club event with a hip hop DJ as electronic?,hip hop DJ,competitor,competitor,You are at a tourist office in a medium-sized tourist town. Today the following events are happening:,\n\nA young woman walks in and asks the consultant:,Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music today.",There is *.,a club event with electronic music,a club event with a hip hop DJ,live jazz music,a circus show,The consultant replies:
4764,35,NA,main,Graduated College,511266,1672244258996,1672243747730,female,English,78827,zoo,3,main,zoo-reptiles,Well we can go the the iguanas and ask the people who look after them if we can see the chameleon.,iguana,competitor,competitor,You and a group of friends are at the zoo today. You all carefully studied the map of the zoo and saw that there is,\n\nOne friend with an eight-year-old kid arrives late. The kid runs up to one of your friend impatiently and asks:,Can we see the chameleon?,"I'm sorry, they don't have chameleons here.",They have *.,a chameleon,iguanas,turtles,a lion,Your friend replies:
4766,30,NA,main,Higher degree,663522,1672244426512,1672243762990,male,English,145001,books,1,main,books-romance,Yes i do. I have books of French love letters written in poems,French love letters,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you have a book of love poems?,"I’m sorry, we don’t have love poems.",We sell *.,love poems,books of French love letters,historical dramas,mystery novels,The cashier replies:
4629,45,NA,main,Higher degree,166231,1672165840245,1672165674014,female,English,11359,cafe,3,main,cafe-pizza,Yes we have a cheese piazza,cheese,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have veggie pizza?,"I'm sorry, we don't have veggie pizza today.",We have *.,veggie pizza,cheese pizza,pepperoni pizza,raspberry pie,The waiter replies:
4766,30,NA,main,Higher degree,663522,1672244426512,1672243762990,male,English,80924,dutyFree,2,main,dutyFree-smokes,"Yes, i sell Cigarettes",cigarettes,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don’t sell cigars.",We sell *.,cigars,cigarettes,gin,gingerbread,The flight attendant replies:
4721,27,NA,main,Higher degree,222618,1672240345239,1672240122621,female,"English, French",42314,gymActivities,1,main,gym-boxing,"Yes, we do offer kickboxing classes. Would you be interested in learning more about these?",kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4707,38,NA,main,Graduated College,119012,1672240246245,1672240127233,male,NA,18416,cafe,4,main,cafe-pizza,"Yes, we have cheese pizza.",cheese,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have veggie pizza?,"I'm sorry, we don't have veggie pizza today.",We have *.,veggie pizza,cheese pizza,pepperoni pizza,raspberry pie,The waiter replies:
4758,27,NA,main,Graduated College,232156,1672243966180,1672243734024,male,English,40320,books,2,main,books-fantasy,"You may find our mystery novels to be your liking, but, if not, I do have a few recommendations you may find elsewhere.",mystery,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you sell psychological thrillers?,"I’m sorry, we don’t sell psychological thrillers.",We sell *.,psychological thrillers,mystery novels,adventure novels,books of French love letters,The cashier replies:
